timestamp,vehicle_id,vehicle_type,x,y,speed,acceleration,lane,road,network_vehicle_count,neighbor_count,neighbor_distance,relative_speed,in_rsu_range,application_type,application_priority,channel_id,channel_name,channel_utilization,interference_dbm,sinr_db,throughput_mbps,latency_ms,packet_delivery_ratio,policy
276.0,76,bus,3319.74,10535.14,13.72,0.16,:cluster_13154631389_6137518205_14_0,:cluster_13154631389_6137518205_14,88,0,631.0,2.67,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.114,-124.9,-21.96,0.092,43.83,0.0002,RANDOM
276.0,77,car,3161.47,9683.13,11.73,2.2,370390351#9_1,370390351#9,88,3,4.59,0.61,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.17,-52.47,7.24,265.536,0.48,0.8624,RANDOM
276.0,78,car,1129.03,11253.62,12.47,-0.61,38767920#0_0,38767920#0,88,0,770.33,6.61,0,infotainment,5,5,CH5_28GHz_mmWave,0.17,-139.66,-43.7,0.014,2773.17,0.0,RANDOM
276.0,79,car,4175.06,7463.54,13.54,-2.28,1238363941#2_0,1238363941#2,88,3,109.95,2.82,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.216,-90.48,22.1,147.033,0.78,0.9991,RANDOM
276.0,8,car,3166.06,9682.98,11.12,2.18,370390351#9_0,370390351#9,88,3,4.59,0.61,0,safety,1,5,CH5_28GHz_mmWave,0.17,-47.3,-2.89,59.792,0.48,0.1528,RANDOM
276.0,80,car,5335.16,8038.75,8.48,1.54,:266164948_9_0,:266164948_9,88,0,1145.98,2.49,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-133.29,-35.12,0.004,902.25,0.0,RANDOM
276.0,81,car,8505.96,13359.99,7.29,0.4,122912048#2_0,122912048#2,88,0,1181.6,8.89,0,safety,1,1,CH1_5.86GHz_V2V,0.114,-148.41,-39.88,0.001,1619.67,0.0,RANDOM
276.0,82,car,3683.26,6958.75,6.08,-0.13,:306618049_6_0,:306618049_6,88,1,264.24,1.24,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.182,-131.23,-25.32,0.042,283.93,0.0,RANDOM
276.0,83,bus,4046.07,12532.99,7.31,0.94,-27877533#5_0,-27877533#5,88,0,440.79,8.83,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.182,-126.31,-28.03,0.023,176.85,0.0,RANDOM
276.0,84,car,1961.78,11495.55,9.8,0.21,-1110252463#6_0,-1110252463#6,88,2,191.11,3.11,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.114,-118.28,6.25,23.827,0.36,0.8156,RANDOM
276.0,85,car,6929.9,6883.48,8.25,-0.09,-609926717#23_0,-609926717#23,88,0,1000.47,0.45,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.125,-150.0,-60.0,0.058,69.56,0.0,RANDOM
276.0,86,emergency,3781.38,8793.27,11.83,2.88,-27790751#3_0,-27790751#3,88,3,159.09,3.97,0,emergency,2,5,CH5_28GHz_mmWave,0.17,-106.14,-24.15,0.554,6.21,0.0001,RANDOM
276.0,87,car,1751.98,11821.02,5.74,1.38,-28126587#3_0,-28126587#3,88,0,387.23,4.06,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.216,-123.63,-17.31,0.531,8.24,0.0012,RANDOM
276.0,88,car,6602.39,12917.49,9.49,2.59,:5339098123_3_0,:5339098123_3,88,0,363.96,2.21,0,safety,1,2,CH2_5.88GHz_EMERG,0.182,-105.39,-31.03,0.011,211.32,0.0,RANDOM
276.0,89,car,1854.63,10994.95,5.86,2.41,:459782085_2_0,:459782085_2,88,3,143.15,1.95,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.125,-145.96,-3.37,218.399,0.29,0.1324,RANDOM
276.0,9,car,3916.07,10284.54,16.29,0.59,217565204#12_0,217565204#12,88,1,78.01,0.1,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.114,-120.82,30.65,101.817,0.31,1.0,RANDOM
276.0,90,car,5996.89,12136.44,5.67,-3.31,217572234_0,217572234,88,0,313.43,10.51,0,safety,1,4,CH4_5.92GHz_AUTON,0.216,-108.25,-11.51,1.969,1.92,0.0088,RANDOM
276.0,91,car,3414.51,7142.87,16.6,0.84,-60194989#9_0,-60194989#9,88,2,109.98,9.28,0,infotainment,5,1,CH1_5.86GHz_V2V,0.114,-131.06,36.51,121.275,0.52,1.0,RANDOM
277.0,1,car,3625.64,8612.61,8.2,0.23,:4533883479_5_0,:4533883479_5,89,3,190.82,6.69,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-91.56,-8.56,1.882,2.55,0.0242,RANDOM
277.0,10,car,6743.51,8249.54,16.37,0.8,377085053_0,377085053,89,1,15.39,0.02,0,safety,1,3,CH3_5.90GHz_V2I,0.157,-135.01,46.84,311.209,0.38,1.0,RANDOM
277.0,11,car,2265.28,8877.68,0.0,0.0,24231604#2_0,24231604#2,89,1,3.2,0.0,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.146,-132.88,61.73,205.058,0.34,1.0,RANDOM
277.0,13,car,4388.52,11790.44,15.96,-0.25,208944724#6_0,208944724#6,89,1,164.77,0.21,0,autonomous_driving,4,4,CH4_5.92GHz_AUTON,0.146,-115.99,-4.32,9.073,1.64,0.0986,RANDOM
277.0,14,car,3857.01,10211.48,16.03,-0.37,217565204#12_0,217565204#12,89,1,77.8,0.22,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.146,-121.53,27.31,90.737,0.76,0.9999,RANDOM
277.0,15,car,6753.9,8260.89,16.39,0.11,377105485_2,377105485,89,1,15.39,0.02,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-150.0,8.19,1169.42,0.76,0.8971,RANDOM
277.0,16,car,3568.29,9144.56,0.0,0.0,1110178624#6_1,1110178624#6,89,3,3.2,0.0,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.157,-120.08,43.95,1459.964,0.37,1.0,RANDOM
277.0,17,car,2098.67,11663.19,13.79,1.72,487959500#1_0,487959500#1,89,2,206.61,3.9,0,safety,1,2,CH2_5.88GHz_EMERG,0.146,-108.63,-21.32,0.106,22.97,0.0001,RANDOM
277.0,18,motorcycle,4140.52,10681.86,15.74,0.39,1150911345_0,1150911345,89,0,472.54,0.51,0,safety,1,2,CH2_5.88GHz_EMERG,0.146,-126.86,-27.54,0.025,94.74,0.0,RANDOM
277.0,19,car,4278.43,8515.82,13.48,2.51,839092205_1,839092205,89,2,14.51,2.47,1,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.146,-122.72,48.97,162.675,0.39,1.0,RANDOM
277.0,20,motorcycle,3859.93,8644.89,16.2,0.87,1155064214#2_0,1155064214#2,89,3,45.7,1.31,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-56.48,0.01,10.023,0.83,0.3329,RANDOM
277.0,21,motorcycle,7153.05,12365.48,16.43,0.07,:cluster_4703745979_6884057005_7_1,:cluster_4703745979_6884057005_7,89,1,82.87,0.29,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-125.57,0.85,459.041,0.77,0.4005,RANDOM
277.0,22,car,2634.77,8405.15,15.88,0.09,239438610#5_0,239438610#5,89,0,450.44,11.26,0,infotainment,5,3,CH3_5.90GHz_V2I,0.157,-108.87,-19.25,0.341,117.68,0.0006,RANDOM
277.0,23,car,6603.97,11104.51,16.18,0.54,-217568905#0_0,-217568905#0,89,0,643.28,0.04,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.157,-126.53,-28.37,0.042,95.64,0.0,RANDOM
277.0,24,truck,3305.74,7843.22,8.0,-4.0,-133748880#3_0,-133748880#3,89,0,444.27,8.66,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-138.35,-48.13,0.058,70.08,0.0,RANDOM
277.0,25,car,3569.41,9177.39,0.0,0.0,1110190684#0_0,1110190684#0,89,3,32.58,0.0,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.146,-120.41,38.72,257.235,0.48,1.0,RANDOM
277.0,26,car,4266.29,8523.77,15.95,2.29,839092205_0,839092205,89,2,14.51,2.47,1,safety,1,1,CH1_5.86GHz_V2V,0.169,-115.55,50.16,166.614,0.44,1.0,RANDOM
277.0,27,car,3166.1,9690.48,16.12,-0.53,133903616#8_0,133903616#8,89,3,9.51,2.78,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.157,-53.01,6.58,247.17,0.39,0.8323,RANDOM
277.0,28,motorcycle,4132.68,7622.73,9.93,0.47,:11260122965_1_1,:11260122965_1,89,3,17.02,9.93,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.146,-120.39,43.98,146.094,0.35,1.0,RANDOM
277.0,29,car,6569.83,13282.31,13.64,1.95,736383422#2_0,736383422#2,89,0,356.0,2.39,0,safety,1,2,CH2_5.88GHz_EMERG,0.146,-132.06,-21.91,0.093,26.25,0.0001,RANDOM
277.0,3,car,3055.9,8564.99,4.62,-0.16,:1759977210_6_0,:1759977210_6,89,0,450.44,11.26,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.157,-115.76,-22.05,0.179,22.68,0.0002,RANDOM
277.0,30,motorcycle,6847.5,12406.38,16.1,0.56,:6182972886_0_0,:6182972886_0,89,2,84.83,2.8,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.146,-67.66,2.86,31.034,0.45,0.5746,RANDOM
277.0,31,motorcycle,2005.42,11318.51,12.22,-0.69,:2228244445_0_0,:2228244445_0,89,4,153.9,4.01,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-100.96,-7.17,2.532,2.01,0.0388,RANDOM
277.0,32,car,5740.59,12450.64,16.34,0.03,1212051314#7_0,1212051314#7,89,1,175.41,0.58,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.146,-126.01,-10.0,1.375,3.23,0.0148,RANDOM
277.0,33,truck,4582.38,12553.48,13.61,0.08,1194673416#11_1,1194673416#11,89,2,77.24,2.88,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-118.03,31.68,105.264,0.45,1.0,RANDOM
277.0,34,car,2430.41,9374.73,14.07,2.21,111814615#0_1,111814615#0,89,1,3.3,1.65,0,infotainment,5,3,CH3_5.90GHz_V2I,0.157,-111.78,56.5,375.405,0.48,1.0,RANDOM
277.0,35,car,2433.09,9372.81,12.42,1.46,111814615#0_0,111814615#0,89,1,3.3,1.65,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.146,-113.87,59.57,395.786,0.33,1.0,RANDOM
277.0,37,car,2394.21,10515.64,14.17,2.53,:309593261_0_0,:309593261_0,89,0,643.46,3.78,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-129.77,-60.0,0.058,70.08,0.0,RANDOM
277.0,38,motorcycle,6326.16,12421.48,7.29,0.52,1497089835#0_0,1497089835#0,89,0,410.9,8.47,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-135.58,-46.64,0.058,70.08,0.0,RANDOM
277.0,39,car,4445.39,12129.51,15.8,0.4,217565204#1_0,217565204#1,89,4,26.07,0.17,0,safety,1,6,CH6_140GHz_6G_THz,0.225,-144.66,6.26,953.894,0.76,0.816,RANDOM
277.0,4,motorcycle,2926.59,10007.55,13.73,1.26,24238080#0_0,24238080#0,89,0,386.72,0.21,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-133.73,-52.48,0.058,70.08,0.0,RANDOM
277.0,40,motorcycle,3814.79,8637.77,14.89,-0.91,1155064214#2_0,1155064214#2,89,3,45.7,1.31,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-57.98,3.68,17.366,0.56,0.6428,RANDOM
277.0,41,car,3228.87,9626.79,16.31,0.25,133903616#12_0,133903616#12,89,3,89.42,0.19,0,safety,1,6,CH6_140GHz_6G_THz,0.225,-134.92,-1.37,315.982,0.77,0.235,RANDOM
277.0,42,car,3571.47,9144.88,0.0,0.0,1110178624#6_0,1110178624#6,89,3,3.2,0.0,0,autonomous_driving,4,2,CH2_5.88GHz_EMERG,0.146,-126.1,64.95,215.771,0.38,1.0,RANDOM
277.0,43,car,2263.92,8874.78,0.0,0.0,24231604#2_1,24231604#2,89,1,3.2,0.0,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.157,-100.76,58.06,385.738,0.38,1.0,RANDOM
277.0,44,car,2059.98,11097.1,16.11,0.25,8680571#14_0,8680571#14,89,5,37.38,0.23,0,safety,1,6,CH6_140GHz_6G_THz,0.225,-128.42,4.98,821.309,0.76,0.7397,RANDOM
277.0,45,car,4445.5,12155.58,15.63,-0.52,217565204#1_0,217565204#1,89,4,26.07,0.17,0,infotainment,5,5,CH5_28GHz_mmWave,0.157,-74.83,17.7,590.497,0.44,0.9959,RANDOM
277.0,46,car,4441.28,12226.57,15.64,-0.25,1314297630#1_0,1314297630#1,89,4,71.12,0.01,0,safety,1,5,CH5_28GHz_mmWave,0.157,-69.2,-1.5,77.265,0.4,0.2272,RANDOM
277.0,47,car,2009.28,9858.56,11.37,0.35,27772686#0_0,27772686#0,89,0,641.44,2.7,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.146,-124.82,-26.15,0.07,572.38,0.0,RANDOM
277.0,48,car,7237.0,10990.14,16.22,0.62,-217568905#7_0,-217568905#7,89,0,643.28,0.04,0,infotainment,5,5,CH5_28GHz_mmWave,0.157,-141.85,-38.22,0.022,1839.27,0.0,RANDOM
277.0,49,car,2277.36,11552.0,10.06,-3.75,462585135_0,462585135,89,1,210.46,3.73,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.146,-108.26,-21.58,0.1,40.39,0.0003,RANDOM
277.0,5,car,2216.02,8201.69,13.92,2.36,239438610#0_1,239438610#0,89,0,439.73,5.41,0,safety,1,4,CH4_5.92GHz_AUTON,0.146,-127.87,-12.1,1.726,1.71,0.0071,RANDOM
277.0,50,car,5536.82,13418.14,15.52,-0.35,:491865285_4_0,:491865285_4,89,0,988.73,0.82,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.157,-129.16,-30.11,0.141,85.72,0.0,RANDOM
277.0,51,car,4210.3,11410.26,15.84,-0.39,217565204#12_0,217565204#12,89,0,419.88,0.12,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.157,-129.72,-9.12,3.333,1.57,0.02,RANDOM
277.0,52,car,2721.84,7292.66,7.57,1.5,1155963376#1_1,1155963376#1,89,1,269.46,8.82,0,safety,1,3,CH3_5.90GHz_V2I,0.157,-116.17,-8.66,3.687,1.02,0.0234,RANDOM
277.0,53,truck,6764.34,12423.11,13.3,-0.12,431532857#5_0,431532857#5,89,1,84.83,2.8,0,infotainment,5,4,CH4_5.92GHz_AUTON,0.146,-61.95,-2.05,13.979,3.18,0.1949,RANDOM
277.0,54,car,2042.73,11063.94,16.34,0.89,8680571#14_0,8680571#14,89,5,37.38,0.23,0,safety,1,5,CH5_28GHz_mmWave,0.157,-113.76,23.35,776.177,0.37,0.9994,RANDOM
277.0,55,car,4140.6,7607.67,0.0,-0.01,:12067305544_3_0,:12067305544_3,89,3,17.02,9.93,0,safety,1,6,CH6_140GHz_6G_THz,0.225,-125.48,11.73,1596.723,0.76,0.9679,RANDOM
277.0,56,car,1987.77,11014.49,10.39,2.58,-38322524#16_0,-38322524#16,89,4,73.93,5.95,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-110.4,32.37,107.526,0.46,1.0,RANDOM
277.0,57,motorcycle,2037.92,8603.74,8.51,0.26,133763768#2_0,133763768#2,89,0,352.9,8.51,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.157,-107.05,-18.52,0.403,10.3,0.0008,RANDOM
277.0,58,car,7070.92,12354.41,16.14,0.66,1259588604#2_0,1259588604#2,89,2,82.87,0.29,0,infotainment,5,1,CH1_5.86GHz_V2V,0.169,-136.8,29.94,99.474,0.83,0.9999,RANDOM
277.0,59,car,4440.41,11946.83,16.17,-0.45,217565204#3_0,217565204#3,89,4,164.77,0.21,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-123.93,-7.28,2.475,1.4,0.0374,RANDOM
277.0,6,bus,3572.96,9125.1,11.23,-2.51,1110178624#6_0,1110178624#6,89,3,19.84,11.23,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-128.4,7.16,1053.454,0.76,0.8591,RANDOM
277.0,60,emergency,2786.25,7800.92,16.31,0.23,1073384217#1_1,1073384217#1,89,0,512.32,8.74,1,emergency,2,3,CH3_5.90GHz_V2I,0.157,-115.11,-10.45,2.491,1.66,0.0127,RANDOM
277.0,61,car,4047.15,13128.8,16.5,1.04,128510750#6_1,128510750#6,89,0,596.78,8.05,0,safety,1,4,CH4_5.92GHz_AUTON,0.146,-121.08,-26.1,0.071,34.23,0.0,RANDOM
277.0,62,car,4508.81,12576.99,16.49,0.02,464465172#1_0,464465172#1,89,2,77.24,2.88,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.157,-112.09,20.83,693.3,0.38,0.9986,RANDOM
277.0,63,motorcycle,3514.65,7215.96,5.22,-4.5,1215278272#0_0,1215278272#0,89,3,39.25,4.23,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-125.47,3.44,672.292,0.76,0.6231,RANDOM
277.0,64,motorcycle,5915.85,12443.49,15.76,-0.41,1212051314#2_0,1212051314#2,89,1,175.41,0.58,0,safety,1,6,CH6_140GHz_6G_THz,0.225,-138.31,-54.04,0.058,42.35,0.0,RANDOM
277.0,65,motorcycle,2225.42,12034.64,16.02,1.95,:cluster_12553317634_459801107_1_0,:cluster_12553317634_459801107_1,89,1,162.24,0.63,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-116.13,-11.34,1.023,4.34,0.0093,RANDOM
277.0,66,car,2128.18,11225.69,16.23,-0.26,8680571#10_0,8680571#10,89,4,145.56,0.12,0,autonomous_driving,4,1,CH1_5.86GHz_V2V,0.169,-95.68,27.09,90.013,0.56,0.9998,RANDOM
277.0,67,car,7553.63,12640.54,16.17,-0.01,-101288980#1_0,-101288980#1,89,0,485.92,0.26,0,safety,1,6,CH6_140GHz_6G_THz,0.225,-130.62,-54.67,0.058,42.35,0.0,RANDOM
277.0,68,car,2240.83,12196.15,15.39,-0.3,27946101#0_1,27946101#0,89,1,162.24,0.63,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.146,-118.11,8.28,29.512,0.46,0.9002,RANDOM
277.0,69,car,7383.56,7783.69,7.61,-1.09,-609926717#4_0,-609926717#4,89,0,790.06,8.78,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.146,-128.97,-23.27,0.068,589.82,0.0001,RANDOM
277.0,7,car,3511.54,7449.49,16.66,1.17,377124828#2_1,377124828#2,89,2,233.55,11.44,0,safety,1,4,CH4_5.92GHz_AUTON,0.146,-97.62,-20.59,0.251,9.89,0.0004,RANDOM
277.0,70,car,3519.87,7177.06,9.45,2.14,:cluster_11259448973_747660349_4_0,:cluster_11259448973_747660349_4,89,4,39.25,4.23,0,safety,1,4,CH4_5.92GHz_AUTON,0.146,-103.53,42.53,282.584,0.33,1.0,RANDOM
277.0,71,truck,4135.15,7576.57,10.72,-0.0,:3287849051_0_0,:3287849051_0,89,3,31.57,10.72,0,safety,1,4,CH4_5.92GHz_AUTON,0.146,-112.78,38.3,254.435,0.33,1.0,RANDOM
277.0,72,motorcycle,2455.65,7250.84,16.39,0.67,229976708#13_0,229976708#13,89,1,269.46,8.82,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-141.05,-51.14,0.058,70.08,0.0,RANDOM
277.0,73,car,8418.32,7444.64,6.89,-0.71,1421382639_1,1421382639,89,0,1088.89,0.72,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.157,-146.21,-48.06,0.014,277.65,0.0,RANDOM
277.0,74,car,4440.46,12323.07,15.63,-0.51,:12067366799_0_0,:12067366799_0,89,5,96.5,0.01,0,infotainment,5,5,CH5_28GHz_mmWave,0.157,-74.91,3.54,170.418,0.61,0.6314,RANDOM
277.0,75,car,4216.19,8545.54,15.46,-0.17,1246426789#5_0,1246426789#5,89,2,54.63,0.49,1,infotainment,5,5,CH5_28GHz_mmWave,0.157,-134.25,-38.25,0.022,1853.27,0.0,RANDOM
277.0,76,bus,3325.73,10522.97,13.57,-0.15,764329014#15_0,764329014#15,89,0,615.86,2.46,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-121.03,-31.42,0.01,231.08,0.0,RANDOM
277.0,77,car,3151.78,9693.16,13.94,2.21,:cluster_11892969975_11892969976_1761893917_5_0,:cluster_11892969975_11892969976_1761893917_5,89,3,5.07,0.6,0,autonomous_driving,4,5,CH5_28GHz_mmWave,0.157,-56.61,13.57,456.918,0.4,0.9829,RANDOM
277.0,78,car,1141.48,11251.89,12.57,0.1,38767920#0_0,38767920#0,89,0,764.28,4.18,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-121.73,-18.67,0.195,20.96,0.0007,RANDOM
277.0,79,car,4166.02,7463.57,9.04,-4.5,1238363941#2_0,1238363941#2,89,3,117.14,1.68,0,infotainment,5,6,CH6_140GHz_6G_THz,0.225,-115.92,-9.72,58.475,1.44,0.0163,RANDOM
277.0,8,car,3156.82,9692.57,13.34,2.21,370390351#9_0,370390351#9,89,3,5.07,0.6,0,safety,1,3,CH3_5.90GHz_V2I,0.157,-113.94,57.16,379.748,0.38,1.0,RANDOM
277.0,80,car,5335.81,8048.67,9.94,1.45,-1157609914#13_0,-1157609914#13,89,0,529.46,3.95,0,safety,1,5,CH5_28GHz_mmWave,0.157,-137.59,-43.37,0.014,166.74,0.0,RANDOM
277.0,81,car,8503.97,13351.49,8.74,1.44,:12527600926_1_0,:12527600926_1,89,0,1186.84,7.43,0,autonomous_driving,4,3,CH3_5.90GHz_V2I,0.157,-136.33,-38.61,0.004,3021.74,0.0,RANDOM
277.0,82,car,3676.95,6960.12,6.49,0.41,27935847#3_0,27935847#3,89,1,267.84,2.96,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.225,-112.88,-52.16,0.058,70.08,0.0,RANDOM
277.0,83,bus,4054.47,12532.06,8.45,1.14,-27877533#5_0,-27877533#5,89,0,438.94,7.18,0,safety,1,4,CH4_5.92GHz_AUTON,0.146,-115.58,-12.4,1.615,1.81,0.0064,RANDOM
277.0,84,car,1967.13,11503.87,9.89,0.09,-1110252463#6_0,-1110252463#6,89,2,189.27,2.33,0,infotainment,5,6,CH6_140GHz_6G_THz,0.225,-138.7,-41.98,0.058,693.94,0.0,RANDOM
277.0,85,car,6931.43,6892.16,8.82,0.57,-609926717#23_0,-609926717#23,89,0,999.62,1.21,0,cooperative_awareness,3,2,CH2_5.88GHz_EMERG,0.146,-139.27,-37.03,0.003,1400.91,0.0,RANDOM
277.0,86,emergency,3779.57,8806.42,13.27,1.44,:305144569_4_0,:305144569_4,89,3,172.29,1.62,0,emergency,2,6,CH6_140GHz_6G_THz,0.225,-131.0,-38.92,0.074,44.05,0.0,RANDOM
277.0,87,car,1758.78,11817.85,7.5,1.76,:cluster_459781954_459793688_13_0,:cluster_459781954_459793688_13,89,0,373.42,6.29,0,safety,1,1,CH1_5.86GHz_V2V,0.169,-113.51,-23.92,0.058,41.51,0.0,RANDOM
277.0,88,car,6606.0,12928.15,11.25,1.75,:1508518315_7_0,:1508518315_7,89,0,356.0,2.39,0,autonomous_driving,4,6,CH6_140GHz_6G_THz,0.225,-137.24,-46.07,0.058,208.71,0.0,RANDOM
277.0,89,car,1858.78,10988.07,8.39,2.53,:459782085_2_0,:459782085_2,89,3,131.67,2.0,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.157,-104.55,12.43,420.908,0.38,0.9747,RANDOM
277.0,9,car,3907.15,10270.97,16.25,-0.03,217565204#12_0,217565204#12,89,1,77.8,0.22,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.169,-122.67,31.86,105.844,0.46,1.0,RANDOM
277.0,90,car,5996.81,12144.47,8.11,2.44,:1371978491_4_0,:1371978491_4,89,0,309.79,7.65,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.157,-126.23,-8.21,4.059,1.36,0.0273,RANDOM
277.0,91,car,3399.45,7138.8,15.6,-1.01,-60194989#9_0,-60194989#9,89,2,126.35,6.15,0,cooperative_awareness,3,3,CH3_5.90GHz_V2I,0.157,-115.25,30.76,204.412,0.39,1.0,RANDOM
277.0,92,motorcycle,4976.11,7660.15,13.89,0.0,-27936250#1_0,-27936250#1,89,0,529.46,3.95,0,safety,1,4,CH4_5.92GHz_AUTON,0.146,-125.28,-14.79,0.943,2.87,0.0028,RANDOM
278.0,1,car,3624.41,8622.06,9.52,1.33,:4533883479_5_0,:4533883479_5,89,3,206.51,6.04,0,cooperative_awareness,3,5,CH5_28GHz_mmWave,0.191,-123.8,-31.87,0.094,43.22,0.0,RANDOM
278.0,10,car,6727.54,8253.62,16.48,0.11,377085053_0,377085053,89,1,42.63,0.16,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.202,-131.33,40.18,133.484,0.64,1.0,RANDOM
278.0,11,car,2265.28,8877.68,0.0,0.0,24231604#2_0,24231604#2,89,1,3.2,0.0,0,safety,1,5,CH5_28GHz_mmWave,0.191,-121.74,49.88,1656.845,0.55,1.0,RANDOM
278.0,13,car,4395.86,11804.98,16.25,0.28,208944724#6_0,208944724#6,89,1,133.76,0.82,0,safety,1,2,CH2_5.88GHz_EMERG,0.135,-97.15,28.0,93.049,0.3,0.9999,RANDOM
278.0,14,car,3845.09,10200.34,16.34,0.31,217565204#12_0,217565204#12,89,1,78.54,0.73,0,cooperative_awareness,3,4,CH4_5.92GHz_AUTON,0.157,-113.2,29.22,194.165,0.39,0.9999,RANDOM
278.0,15,car,6770.05,8256.78,16.64,0.25,377105485_2,377105485,89,1,42.63,0.16,0,safety,1,4,CH4_5.92GHz_AUTON,0.157,-137.06,39.81,264.48,0.38,1.0,RANDOM
278.0,16,car,3568.29,9144.56,0.0,0.0,1110178624#6_1,1110178624#6,89,3,3.2,0.0,0,infotainment,5,2,CH2_5.88GHz_EMERG,0.135,-119.75,61.05,202.799,0.47,1.0,RANDOM
278.0,17,car,2084.28,11669.74,15.81,2.02,:955994472_4_0,:955994472_4,89,2,192.44,5.17,0,infotainment,5,5,CH5_28GHz_mmWave,0.191,-112.85,-21.05,1.13,35.96,0.0003,RANDOM
278.0,18,motorcycle,4148.53,10695.6,15.89,0.16,1150911345_0,1150911345,89,0,503.96,0.28,0,cooperative_awareness,3,1,CH1_5.86GHz_V2V,0.202,-119.15,-22.68,0.078,52.16,0.0002,RANDOM
278.0,19,car,4264.09,8521.17,15.31,1.83,839092205_1,839092205,89,2,14.5,0.07,1,infotainment,5,3,CH3_5.90GHz_V2I,0.157,-123.24,-15.23,0.852,47.32,0.0024,RANDOM
278.0,20,motorcycle,3876.16,8647.44,16.47,0.27,1155064214#2_0,1155064214#2,89,3,46.61,0.91,0,safety,1,4,CH4_5.92GHz_AUTON,0.157,-125.81,37.98,252.362,0.38,1.0,RANDOM
278.0,21,motorcycle,7152.82,12353.43,11.95,-4.48,173431799#10_1,173431799#10,89,1,97.3,3.7,0,cooperative_awareness,3,6,CH6_140GHz_6G_THz,0.157,-83.97,-2.3,267.141,0.39,0.1816,RANDOM
278.0,22,car,2650.93,8409.03,16.65,0.77,239438610#5_0,239438610#5,89,0,438.15,10.56,0,infotainment,5,6,CH6_140GHz_6G_THz,0.157,-143.55,-49.51,0.058,693.55,0.0,RANDOM
