time,vehicle_id,vehicle_type,latitude,longitude,speed_mps
154.0,veh_003,car,12.919878,77.629266,6.839
154.0,veh_004,car,12.933397,77.649373,8.072
154.0,veh_005,car,12.941185,77.668331,8.369
154.0,veh_006,car,12.927045,77.639532,2.363
154.0,veh_008,car,12.938491,77.66069,5.788
154.0,veh_009,car,12.937317,77.657252,6.119
154.0,veh_010,bus,12.93385,77.649742,5.329
154.0,veh_012,motorcycle,12.920976,77.630735,5.548
154.0,veh_015,bus,12.945312,77.687601,5.28
154.0,veh_016,car,12.926259,77.638212,6.221
154.0,veh_017,bus,12.925495,77.637047,3.746
154.0,veh_018,car,12.920123,77.629619,7.14
154.0,veh_019,bus,12.92675,77.639014,4.974
154.0,veh_023,truck,12.936978,77.656266,4.449
154.0,veh_025,bus,12.931593,77.645892,2.266
154.0,veh_026,car,12.937906,77.658856,7.138
154.0,veh_027,motorcycle,12.926956,77.639205,6.057
154.0,veh_028,car,12.936541,77.654729,2.322
154.0,veh_029,car,12.944897,77.684538,5.892
154.0,veh_030,bus,12.933211,77.648673,3.532
154.0,veh_031,car,12.93703,77.656352,7.683
154.0,veh_032,car,12.947545,77.696396,4.511
154.0,veh_034,car,12.946982,77.695142,8.147
154.0,veh_035,car,12.925803,77.637676,8.875
154.0,veh_036,motorcycle,12.938737,77.660902,1.305
154.0,veh_037,car,12.918972,77.627885,6.316
154.0,veh_038,motorcycle,12.940975,77.667282,8.297
154.0,veh_039,bus,12.937621,77.657906,4.778
154.0,veh_040,car,12.91776,77.626344,4.327
154.0,veh_041,motorcycle,12.921533,77.631593,6.952
154.0,veh_042,car,12.925564,77.637129,5.649
154.0,veh_043,car,12.917471,77.626034,4.764
154.0,veh_044,car,12.94424,77.678021,3.829
154.0,veh_047,car,12.944756,77.683376,3.044
154.0,veh_048,car,12.948651,77.699805,5.193
154.0,veh_049,bus,12.941913,77.670362,1.993
155.0,veh_000,car,12.942717,77.672565,4.106
155.0,veh_001,car,12.945139,77.686182,6.81
155.0,veh_002,car,12.917484,77.625913,7.472
155.0,veh_003,car,12.919885,77.629365,7.341
155.0,veh_004,car,12.933546,77.649377,2.424
155.0,veh_005,car,12.941164,77.668321,6.992
155.0,veh_006,car,12.927129,77.639513,4.584
155.0,veh_008,car,12.938572,77.660752,5.535
155.0,veh_009,car,12.937339,77.657158,4.392
155.0,veh_010,bus,12.933802,77.649879,3.559
155.0,veh_012,motorcycle,12.920903,77.630807,8.933
155.0,veh_015,bus,12.94535,77.6876,4.231
155.0,veh_016,car,12.926386,77.638292,6.848
155.0,veh_017,bus,12.92551,77.63707,2.251
155.0,veh_018,car,12.920033,77.629634,5.786
155.0,veh_019,bus,12.926801,77.638929,2.141
155.0,veh_023,truck,12.93705,77.65633,3.747
155.0,veh_025,bus,12.931596,77.645943,5.371
155.0,veh_026,car,12.937949,77.658899,4.72
155.0,veh_027,motorcycle,12.926976,77.639113,0.67
155.0,veh_028,car,12.93647,77.654837,6.548
155.0,veh_029,car,12.944904,77.684577,5.005
155.0,veh_030,bus,12.93324,77.648821,3.52
155.0,veh_031,car,12.937059,77.656479,9.048
155.0,veh_032,car,12.94739,77.696513,5.998
155.0,veh_034,car,12.947023,77.695254,8.551
155.0,veh_035,car,12.925817,77.637715,7.147
155.0,veh_036,motorcycle,12.938692,77.660996,4.418
155.0,veh_037,car,12.918947,77.628034,6.277
155.0,veh_038,motorcycle,12.940939,77.667378,8.756
155.0,veh_039,bus,12.937597,77.657964,2.901
155.0,veh_040,car,12.917829,77.626479,6.759
155.0,veh_041,motorcycle,12.921629,77.631734,7.087
155.0,veh_042,car,12.925517,77.637248,7.043
155.0,veh_043,car,12.91767,77.626021,7.026
155.0,veh_044,car,12.944292,77.678058,4.862
155.0,veh_047,car,12.944858,77.68346,6.611
155.0,veh_048,car,12.948591,77.699815,8.086
155.0,veh_049,bus,12.941925,77.670411,4.905
156.0,veh_000,car,12.94265,77.672627,4.647
156.0,veh_001,car,12.944966,77.686253,3.963
156.0,veh_002,car,12.917531,77.625865,9.475
156.0,veh_003,car,12.919972,77.629367,6.202
156.0,veh_004,car,12.933515,77.649288,5.185
156.0,veh_005,car,12.941227,77.668322,1.649
156.0,veh_006,car,12.927121,77.639484,5.044
156.0,veh_008,car,12.938442,77.66076,0.1
156.0,veh_009,car,12.937319,77.657271,3.458
156.0,veh_010,bus,12.933835,77.649878,2.687
156.0,veh_012,motorcycle,12.920897,77.630889,1.961
156.0,veh_015,bus,12.945319,77.68758,4.326
156.0,veh_016,car,12.926335,77.638411,8.592
156.0,veh_017,bus,12.925508,77.637123,3.514
156.0,veh_018,car,12.92021,77.629686,9.328
156.0,veh_019,bus,12.926848,77.638939,5.969
156.0,veh_023,truck,12.937033,77.656369,2.415
156.0,veh_025,bus,12.93165,77.646031,4.703
156.0,veh_026,car,12.937952,77.658886,5.039
156.0,veh_027,motorcycle,12.927076,77.639204,3.673
156.0,veh_028,car,12.936437,77.654926,5.754
156.0,veh_029,car,12.94493,77.684558,3.139
156.0,veh_030,bus,12.933245,77.648762,3.292
156.0,veh_031,car,12.937083,77.656506,7.227
156.0,veh_032,car,12.947464,77.696468,2.454
156.0,veh_034,car,12.947005,77.695269,6.41
156.0,veh_035,car,12.925836,77.637915,10.466
156.0,veh_036,motorcycle,12.938773,77.661056,8.693
156.0,veh_037,car,12.918946,77.628063,4.67
156.0,veh_038,motorcycle,12.940886,77.667482,7.748
156.0,veh_039,bus,12.93758,77.658024,4.368
156.0,veh_040,car,12.917791,77.626439,3.206
156.0,veh_041,motorcycle,12.921605,77.631739,1.661
156.0,veh_042,car,12.925665,77.63732,6.443
156.0,veh_043,car,12.91758,77.625992,3.667
156.0,veh_044,car,12.944258,77.678133,6.026
156.0,veh_047,car,12.94486,77.683569,6.406
156.0,veh_048,car,12.94851,77.699862,7.166
156.0,veh_049,bus,12.941982,77.670292,4.359
157.0,veh_000,car,12.942701,77.672587,2.814
157.0,veh_001,car,12.944983,77.68635,6.966
157.0,veh_002,car,12.917548,77.626015,5.349
157.0,veh_003,car,12.91992,77.629401,5.682
157.0,veh_004,car,12.93359,77.64946,6.939
157.0,veh_005,car,12.941301,77.668318,9.494
157.0,veh_006,car,12.927202,77.639665,6.252
157.0,veh_008,car,12.93863,77.660854,5.853
157.0,veh_009,car,12.937411,77.65729,4.114
157.0,veh_010,bus,12.933941,77.649823,4.73
157.0,veh_012,motorcycle,12.921044,77.630737,7.063
157.0,veh_015,bus,12.94538,77.687544,1.627
157.0,veh_016,car,12.926257,77.638337,3.787
157.0,veh_017,bus,12.925584,77.637132,4.454
157.0,veh_018,car,12.92018,77.62968,4.968
157.0,veh_019,bus,12.926743,77.639067,3.685
157.0,veh_023,truck,12.937135,77.656305,3.193
157.0,veh_025,bus,12.931604,77.646046,2.92
157.0,veh_026,car,12.937938,77.658999,2.344
157.0,veh_027,motorcycle,12.926998,77.639359,13.304
157.0,veh_028,car,12.936458,77.654797,3.093
157.0,veh_029,car,12.944899,77.68468,9.137
157.0,veh_030,bus,12.933249,77.648796,5.475
157.0,veh_031,car,12.937157,77.656632,5.878
157.0,veh_032,car,12.947541,77.696537,8.682
157.0,veh_034,car,12.947097,77.695245,4.32
157.0,veh_035,car,12.926033,77.637893,9.404
157.0,veh_036,motorcycle,12.938719,77.66105,9.539
157.0,veh_037,car,12.918933,77.628176,8.903
157.0,veh_038,motorcycle,12.94104,77.667418,3.409
157.0,veh_039,bus,12.937592,77.657997,4.164
157.0,veh_040,car,12.91786,77.626381,3.881
157.0,veh_041,motorcycle,12.921589,77.63168,3.13
157.0,veh_042,car,12.925577,77.637331,10.024
157.0,veh_043,car,12.917591,77.626033,6.111
157.0,veh_044,car,12.944316,77.678238,10.688
157.0,veh_047,car,12.944742,77.683554,7.799
157.0,veh_048,car,12.948593,77.699954,3.799
157.0,veh_049,bus,12.941982,77.67042,2.34
158.0,veh_000,car,12.942653,77.67273,6.029
158.0,veh_001,car,12.945125,77.686376,8.44
158.0,veh_002,car,12.917525,77.62611,6.229
158.0,veh_003,car,12.920003,77.629381,3.808
158.0,veh_004,car,12.933574,77.649461,9.16
158.0,veh_005,car,12.941243,77.668379,5.472
158.0,veh_006,car,12.927164,77.63963,9.542
158.0,veh_008,car,12.938642,77.66085,5.376
158.0,veh_009,car,12.937413,77.657412,9.431
158.0,veh_010,bus,12.933838,77.649863,2.757
158.0,veh_012,motorcycle,12.921118,77.630868,8.402
158.0,veh_015,bus,12.945292,77.687712,4.491
158.0,veh_016,car,12.926391,77.638462,4.989
158.0,veh_017,bus,12.925572,77.637163,3.401
158.0,veh_018,car,12.920205,77.629786,5.246
158.0,veh_019,bus,12.926868,77.63918,4.483
158.0,veh_023,truck,12.937071,77.656362,3.627
158.0,veh_025,bus,12.931627,77.645942,3.374
158.0,veh_026,car,12.937938,77.658962,6.238
158.0,veh_027,motorcycle,12.927054,77.639373,7.771
158.0,veh_028,car,12.936489,77.654849,5.716
158.0,veh_029,car,12.944947,77.684672,3.674
158.0,veh_030,bus,12.933277,77.648978,5.675
158.0,veh_031,car,12.937145,77.656617,5.228
158.0,veh_032,car,12.947479,77.696623,4.651
158.0,veh_034,car,12.947079,77.69527,9.551
158.0,veh_035,car,12.92604,77.637904,4.311
158.0,veh_036,motorcycle,12.938747,77.661174,7.036
158.0,veh_037,car,12.919096,77.628276,9.999
158.0,veh_038,motorcycle,12.940993,77.667576,10.749
158.0,veh_039,bus,12.937664,77.658125,3.836
158.0,veh_040,car,12.917913,77.62646,7.559
158.0,veh_041,motorcycle,12.92175,77.631766,10.658
158.0,veh_042,car,12.925629,77.637341,6.879
158.0,veh_043,car,12.917638,77.626026,1.468
158.0,veh_044,car,12.94433,77.678242,3.745
158.0,veh_047,car,12.944751,77.683605,8.238
158.0,veh_048,car,12.948678,77.699979,2.35
158.0,veh_049,bus,12.9421,77.670459,1.826
159.0,veh_000,car,12.942694,77.672697,5.425
159.0,veh_001,car,12.945142,77.686399,7.746
159.0,veh_002,car,12.917607,77.626051,4.954
159.0,veh_003,car,12.920085,77.629474,2.414
159.0,veh_004,car,12.933698,77.649584,5.779
159.0,veh_005,car,12.941315,77.66848,6.8
159.0,veh_006,car,12.927241,77.63961,6.483
159.0,veh_008,car,12.938655,77.66076,1.598
159.0,veh_009,car,12.937455,77.657427,7.658
159.0,veh_010,bus,12.933952,77.649916,4.58
159.0,veh_012,motorcycle,12.921132,77.63098,0.1
159.0,veh_015,bus,12.945336,77.687719,3.319
159.0,veh_016,car,12.926378,77.638502,8.976
159.0,veh_017,bus,12.92552,77.637195,3.161
159.0,veh_018,car,12.920265,77.629868,6.519
159.0,veh_019,bus,12.926957,77.639143,2.459
159.0,veh_023,truck,12.937158,77.656347,2.508
159.0,veh_025,bus,12.931688,77.646002,3.867
159.0,veh_026,car,12.93803,77.658977,2.791
159.0,veh_027,motorcycle,12.92709,77.639433,5.566
159.0,veh_028,car,12.936542,77.654959,3.362
159.0,veh_029,car,12.944935,77.684764,6.021
159.0,veh_030,bus,12.933361,77.648948,4.652
159.0,veh_031,car,12.937121,77.656653,5.237
159.0,veh_032,car,12.947524,77.696649,4.751
159.0,veh_034,car,12.947141,77.695417,5.234
159.0,veh_035,car,12.926031,77.637827,8.348
159.0,veh_036,motorcycle,12.938695,77.66117,8.13
159.0,veh_037,car,12.919106,77.62817,4.12
159.0,veh_038,motorcycle,12.940964,77.667675,7.383
159.0,veh_039,bus,12.937683,77.658087,4.287
159.0,veh_040,car,12.91796,77.626477,7.342
159.0,veh_041,motorcycle,12.921721,77.631859,4.456
159.0,veh_042,car,12.925711,77.63743,9.418
159.0,veh_043,car,12.91759,77.626109,5.457
159.0,veh_044,car,12.944309,77.678201,6.153
159.0,veh_047,car,12.944792,77.683724,4.988
159.0,veh_048,car,12.948666,77.699924,1.448
159.0,veh_049,bus,12.94196,77.670542,4.367
160.0,veh_000,car,12.942799,77.672763,8.92
160.0,veh_001,car,12.945062,77.686645,5.583
160.0,veh_002,car,12.91762,77.626185,2.377
160.0,veh_003,car,12.920044,77.629462,3.275
160.0,veh_004,car,12.933752,77.649696,6.231
160.0,veh_005,car,12.94137,77.668505,10.958
160.0,veh_006,car,12.927311,77.639708,5.697
160.0,veh_008,car,12.938666,77.660827,1.545
160.0,veh_009,car,12.93745,77.657618,8.947
160.0,veh_010,bus,12.933897,77.649983,4.635
160.0,veh_012,motorcycle,12.921129,77.630936,5.94
160.0,veh_015,bus,12.945299,77.687769,2.069
160.0,veh_016,car,12.926439,77.638572,8.175
160.0,veh_017,bus,12.925605,77.637292,4.556
160.0,veh_018,car,12.920248,77.629858,8.336
160.0,veh_019,bus,12.926848,77.639134,2.638
160.0,veh_023,truck,12.937076,77.656431,2.376
160.0,veh_025,bus,12.93164,77.646131,5.767
160.0,veh_026,car,12.937911,77.658989,5.912
160.0,veh_027,motorcycle,12.927135,77.639566,10.878
160.0,veh_028,car,12.93649,77.655041,7.67
160.0,veh_029,car,12.944911,77.68487,6.737
160.0,veh_030,bus,12.933308,77.64892,2.815
160.0,veh_031,car,12.937205,77.656664,5.713
160.0,veh_032,car,12.947529,77.696735,3.636
160.0,veh_034,car,12.947065,77.695361,4.361
160.0,veh_035,car,12.926106,77.638036,6.48
160.0,veh_036,motorcycle,12.938714,77.6613,5.297
160.0,veh_037,car,12.919209,77.628312,6.21
160.0,veh_038,motorcycle,12.94097,77.667574,7.885
160.0,veh_039,bus,12.937645,77.658082,3.433
160.0,veh_040,car,12.91796,77.62658,5.813
160.0,veh_041,motorcycle,12.921754,77.631821,4.545
160.0,veh_042,car,12.925717,77.637499,5.963
160.0,veh_043,car,12.91762,77.626141,3.58
160.0,veh_044,car,12.944277,77.678349,7.728
160.0,veh_047,car,12.944817,77.683795,3.564
160.0,veh_048,car,12.948696,77.699999,6.219
160.0,veh_049,bus,12.94202,77.670525,4.146
161.0,veh_000,car,12.942759,77.672848,8.555
161.0,veh_001,car,12.94513,77.68659,7.156
161.0,veh_002,car,12.917701,77.626109,6.263
161.0,veh_003,car,12.920114,77.629497,5.749
161.0,veh_004,car,12.93369,77.649624,10.098
161.0,veh_005,car,12.941353,77.668637,4.332
161.0,veh_006,car,12.927272,77.639742,2.509
161.0,veh_008,car,12.938728,77.660928,6.466
161.0,veh_009,car,12.937492,77.657553,3.795
161.0,veh_010,bus,12.933867,77.650012,5.187
161.0,veh_012,motorcycle,12.921088,77.630951,1.244
161.0,veh_015,bus,12.945335,77.68772,3.609
161.0,veh_016,car,12.926581,77.63858,7.687
161.0,veh_017,bus,12.925589,77.637368,3.684
161.0,veh_018,car,12.920399,77.630016,4.821
161.0,veh_019,bus,12.926913,77.639173,4.923
161.0,veh_023,truck,12.937117,77.656436,3.34
161.0,veh_025,bus,12.931683,77.646143,4.089
161.0,veh_026,car,12.938009,77.659138,3.889
161.0,veh_027,motorcycle,12.92708,77.639617,6.818
161.0,veh_028,car,12.936545,77.655106,7.914
161.0,veh_029,car,12.944947,77.684813,3.904
161.0,veh_030,bus,12.933222,77.649015,3.162
161.0,veh_031,car,12.93723,77.65671,4.924
161.0,veh_032,car,12.947611,77.696633,5.189
161.0,veh_034,car,12.947135,77.695403,3.802
161.0,veh_035,car,12.926147,77.638073,5.172
161.0,veh_036,motorcycle,12.938963,77.661342,8.321
161.0,veh_037,car,12.919123,77.628272,5.992
161.0,veh_038,motorcycle,12.941047,77.667824,4.955
161.0,veh_039,bus,12.937654,77.658166,5.22
161.0,veh_040,car,12.918049,77.626505,5.089
161.0,veh_041,motorcycle,12.921872,77.63191,4.96
161.0,veh_042,car,12.92587,77.63751,7.774
161.0,veh_043,car,12.91757,77.626117,7.177
161.0,veh_044,car,12.944355,77.67831,5.319
161.0,veh_047,car,12.944816,77.683761,3.9
161.0,veh_048,car,12.948623,77.70008,6.364
161.0,veh_049,bus,12.942005,77.670564,2.9
162.0,veh_000,car,12.942789,77.672882,6.682
162.0,veh_001,car,12.945108,77.68666,3.102
162.0,veh_002,car,12.917735,77.626238,6.897
162.0,veh_003,car,12.920052,77.62957,6.29
162.0,veh_004,car,12.93371,77.649715,6.078
162.0,veh_005,car,12.94129,77.668726,5.573
162.0,veh_006,car,12.927345,77.639854,6.708
162.0,veh_008,car,12.938543,77.660962,2.865
162.0,veh_009,car,12.937415,77.65755,0.444
162.0,veh_010,bus,12.933914,77.649992,3.29
162.0,veh_012,motorcycle,12.921124,77.631156,8.674
162.0,veh_015,bus,12.945371,77.687862,4.408
162.0,veh_016,car,12.926562,77.638713,3.862
162.0,veh_017,bus,12.925657,77.637252,2.559
162.0,veh_018,car,12.920441,77.630055,6.659
162.0,veh_019,bus,12.926978,77.639259,2.478
162.0,veh_023,truck,12.93714,77.656518,3.334
162.0,veh_025,bus,12.931669,77.646307,4.79
162.0,veh_026,car,12.938021,77.659134,4.184
162.0,veh_027,motorcycle,12.927224,77.63959,1.513
162.0,veh_028,car,12.936533,77.655077,4.652
162.0,veh_029,car,12.944865,77.68491,3.637
162.0,veh_030,bus,12.933322,77.64904,5.09
162.0,veh_031,car,12.937205,77.656807,5.288
162.0,veh_032,car,12.947657,77.696794,8.63
162.0,veh_034,car,12.94709,77.695547,2.705
162.0,veh_035,car,12.926103,77.638191,9.242
162.0,veh_036,motorcycle,12.938884,77.661475,8.439
162.0,veh_037,car,12.919221,77.628227,1.888
162.0,veh_038,motorcycle,12.941084,77.667801,6.068
162.0,veh_039,bus,12.937682,77.65811,4.417
162.0,veh_040,car,12.917926,77.626604,3.25
162.0,veh_041,motorcycle,12.921791,77.631922,7.598
162.0,veh_042,car,12.925778,77.637491,4.209
162.0,veh_043,car,12.91768,77.626228,2.715
162.0,veh_044,car,12.944383,77.678382,5.311
162.0,veh_047,car,12.944867,77.683826,7.318
162.0,veh_048,car,12.94871,77.700006,0.435
162.0,veh_049,bus,12.942029,77.670653,4.016
163.0,veh_000,car,12.942792,77.672983,9.31
163.0,veh_001,car,12.945142,77.686601,5.952
163.0,veh_002,car,12.917752,77.626221,5.476
163.0,veh_003,car,12.92011,77.629599,4.147
163.0,veh_004,car,12.933773,77.649866,9.851
163.0,veh_005,car,12.941382,77.668692,2.536
163.0,veh_006,car,12.927397,77.639842,6.431
163.0,veh_008,car,12.938648,77.660933,5.501
163.0,veh_009,car,12.937494,77.657656,5.308
163.0,veh_010,bus,12.933959,77.650033,3.765
163.0,veh_012,motorcycle,12.921164,77.63113,5.261
163.0,veh_015,bus,12.945325,77.687835,4.272
163.0,veh_016,car,12.926546,77.638683,4.397
163.0,veh_017,bus,12.925654,77.637376,2.765
163.0,veh_018,car,12.920396,77.629991,6.242
163.0,veh_019,bus,12.926922,77.639295,4.762
163.0,veh_021,car,12.936221,77.654079,9.088
163.0,veh_023,truck,12.937149,77.65656,3.869
163.0,veh_025,bus,12.931767,77.646188,3.304
163.0,veh_026,car,12.938023,77.659193,4.185
163.0,veh_027,motorcycle,12.927174,77.639608,9.973
163.0,veh_028,car,12.936586,77.655166,6.328
163.0,veh_029,car,12.944918,77.684878,2.377
163.0,veh_030,bus,12.933307,77.649132,4.57
163.0,veh_031,car,12.937251,77.656941,4.85
163.0,veh_032,car,12.947576,77.696794,2.3
163.0,veh_034,car,12.947109,77.695538,8.99
163.0,veh_035,car,12.926126,77.638126,1.949
163.0,veh_036,motorcycle,12.938848,77.661445,6.949
163.0,veh_037,car,12.919173,77.628334,4.23
163.0,veh_038,motorcycle,12.941073,77.667904,4.45
163.0,veh_039,bus,12.937657,77.658316,5.609
163.0,veh_040,car,12.918033,77.626648,8.377
163.0,veh_041,motorcycle,12.921858,77.632103,12.863
163.0,veh_042,car,12.925907,77.637633,6.198
163.0,veh_043,car,12.917723,77.626219,3.548
163.0,veh_044,car,12.944342,77.678493,5.158
163.0,veh_047,car,12.944821,77.683847,4.428
163.0,veh_048,car,12.948715,77.700156,3.403
163.0,veh_049,bus,12.94199,77.670622,3.547
164.0,veh_000,car,12.942751,77.672999,3.189
164.0,veh_001,car,12.945151,77.686725,5.98
164.0,veh_002,car,12.917769,77.626285,5.308
164.0,veh_003,car,12.920159,77.629568,9.392
164.0,veh_004,car,12.933753,77.64989,3.708
164.0,veh_005,car,12.94136,77.668717,9.021
164.0,veh_006,car,12.927422,77.639968,5.304
164.0,veh_008,car,12.938696,77.661119,3.47
164.0,veh_009,car,12.937503,77.657576,2.992
164.0,veh_010,bus,12.933875,77.650068,2.295
164.0,veh_012,motorcycle,12.921181,77.631123,6.059
164.0,veh_014,motorcycle,12.946717,77.694239,5.766
164.0,veh_015,bus,12.945403,77.68782,3.831
164.0,veh_016,car,12.926541,77.638644,6.601
164.0,veh_017,bus,12.925663,77.637382,5.647
164.0,veh_018,car,12.920439,77.629997,3.944
164.0,veh_019,bus,12.92694,77.639321,3.72
164.0,veh_021,car,12.936201,77.653984,1.063
164.0,veh_023,truck,12.937179,77.656551,2.361
164.0,veh_025,bus,12.93175,77.646295,5.029
164.0,veh_026,car,12.938087,77.659247,9.987
164.0,veh_027,motorcycle,12.927224,77.639691,7.682
164.0,veh_028,car,12.936664,77.655178,0.658
164.0,veh_029,car,12.944846,77.684873,6.539
164.0,veh_030,bus,12.933383,77.649043,2.545
164.0,veh_031,car,12.937263,77.656927,7.64
164.0,veh_032,car,12.947624,77.696766,0.451
164.0,veh_034,car,12.947246,77.695688,8.006
164.0,veh_035,car,12.926218,77.638213,7.142
164.0,veh_036,motorcycle,12.93887,77.661522,1.87
164.0,veh_037,car,12.919257,77.628381,4.438
164.0,veh_038,motorcycle,12.941051,77.667841,7.034
164.0,veh_039,bus,12.937707,77.658253,3.208
164.0,veh_040,car,12.918063,77.626702,3.372
164.0,veh_041,motorcycle,12.921899,77.632064,7.671
164.0,veh_042,car,12.925875,77.63758,6.391
164.0,veh_043,car,12.91769,77.626281,2.363
164.0,veh_044,car,12.944318,77.678541,6.985
164.0,veh_047,car,12.944745,77.683984,5.73
164.0,veh_048,car,12.948657,77.700243,6.536
164.0,veh_049,bus,12.942061,77.670636,4.458
165.0,veh_000,car,12.942863,77.67303,6.27
165.0,veh_001,car,12.945131,77.686821,6.241
165.0,veh_002,car,12.917691,77.626399,11.634
165.0,veh_003,car,12.920154,77.62965,7.188
165.0,veh_004,car,12.933894,77.649927,10.214
165.0,veh_005,car,12.941448,77.668727,8.901
165.0,veh_006,car,12.927392,77.639914,7.078
165.0,veh_008,car,12.938623,77.661072,7.569
165.0,veh_009,car,12.937609,77.657649,5.73
165.0,veh_010,bus,12.934007,77.65016,5.151
165.0,veh_012,motorcycle,12.921274,77.631112,0.896
165.0,veh_014,motorcycle,12.946818,77.694257,6.767
165.0,veh_015,bus,12.945385,77.68786,2.951
165.0,veh_016,car,12.926598,77.638659,5.187
165.0,veh_017,bus,12.925673,77.637303,4.684
165.0,veh_018,car,12.920493,77.630113,6.944
165.0,veh_019,bus,12.926955,77.639253,4.346
165.0,veh_021,car,12.936261,77.654121,4.569
165.0,veh_023,truck,12.937079,77.656639,3.836
165.0,veh_025,bus,12.931724,77.646306,4.02
165.0,veh_026,car,12.938116,77.65919,3.187
165.0,veh_027,motorcycle,12.927378,77.639746,5.842
165.0,veh_028,car,12.936598,77.655242,10.064
165.0,veh_029,car,12.944928,77.684943,3.546
165.0,veh_030,bus,12.93335,77.649195,3.907
165.0,veh_031,car,12.937187,77.656918,6.17
165.0,veh_032,car,12.947487,77.69686,6.598
165.0,veh_034,car,12.947075,77.695614,1.523
165.0,veh_035,car,12.926231,77.638283,7.227
165.0,veh_036,motorcycle,12.938807,77.661588,6.473
165.0,veh_037,car,12.919238,77.628482,5.764
165.0,veh_038,motorcycle,12.941138,77.667927,5.9
165.0,veh_039,bus,12.937703,77.658285,4.646
165.0,veh_040,car,12.918164,77.626749,3.935
165.0,veh_041,motorcycle,12.922009,77.632205,5.643
165.0,veh_042,car,12.925885,77.637743,5.986
165.0,veh_043,car,12.917665,77.626312,3.372
